fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long,life_expectancy,mortality_risk,all_poverty,median_hh_income,sq_miles,pct_impoverished,pop_density
36119,Westchester County,New York,NY,468898,499917,40.8,968815,51.60087323173155,41.16231784141541,-73.7560605789494,82.28649833,39.88584033,95327.0,89380.0,430.5,0.09839546249800013,2250.4413472706156
36123,Yates County,New York,NY,11999,13010,41.3,25009,52.0212723419569,42.63344943138025,-77.10546795181085,79.53570772,50.21079843,3340.0,48820.0,338.14,0.133551921308329,73.96048973797835
37001,Alamance County,North Carolina,NC,76259,84317,39.5,160576,52.50909226783579,36.04373147445875,-79.3994402339366,77.66241143,52.80833933,25014.0,46060.0,423.94,0.1557767038660821,378.7705807425579
37003,Alexander County,North Carolina,NC,18942,18177,43.4,37119,48.96953042916026,35.921028192122066,-81.17701966635214,77.47554154,53.78945505,5401.0,46385.0,259.99,0.1455049974406638,142.7708758029155
37007,Anson County,North Carolina,NC,13285,12021,40.5,25306,47.50256856081562,34.97381293623332,-80.10269179688173,75.05495551,55.24858204,5716.0,35809.0,531.45,0.22587528649332175,47.616897168124936
37009,Ashe County,North Carolina,NC,13168,13618,47.7,26786,50.83999104009557,36.434476734580564,-81.50050206898709,77.70507989,52.24034912,4307.0,39709.0,426.14,0.16079295154185022,62.857276951236685
37011,Avery County,North Carolina,NC,9488,8013,44.4,17501,45.785955088280666,36.076542087903256,-81.92258339217938,77.57883637,52.98823896,2985.0,38098.0,247.09,0.17056168218958917,70.82844307742118
37015,Bertie County,North Carolina,NC,9895,9749,45.2,19644,49.62838525758501,36.066167269049046,-76.9786680059143,75.52217446,55.75431161,4438.0,33809.0,699.27,0.22592140093667276,28.09215324552748
37017,Bladen County,North Carolina,NC,16054,17724,43.6,33778,52.47202321037362,34.61458694167448,-78.56363614838921,74.5600167,59.10742638,8794.0,33621.0,874.33,0.2603469714015039,38.63301041940686
37021,Buncombe County,North Carolina,NC,122297,132177,42.1,254474,51.94125922491099,35.61118328541392,-82.53011352598972,78.79530016,48.9052397,33631.0,50538.0,656.67,0.13215888460117733,387.5218907518236
37025,Cabarrus County,North Carolina,NC,98094,103354,37.9,201448,51.30554783368413,35.38678658670812,-80.55186546381165,78.11021785,53.72410136,21980.0,63059.0,361.75,0.10911004328660498,556.8707671043538
37029,Camden County,North Carolina,NC,5263,5184,40.7,10447,49.62190102421747,36.38770416859575,-76.20636217072877,78.96135748,48.66210048,902.0,65415.0,240.56,0.08634057624198334,43.42783505154639
37031,Carteret County,North Carolina,NC,33839,35081,47.9,68920,50.90104468949506,34.83573000222429,-76.65889147213693,78.00168978,51.59819175,8321.0,51557.0,506.25,0.1207341845618108,136.13827160493827
37033,Caswell County,North Carolina,NC,11393,11353,45.6,22746,49.9120724522993,36.393172437128,-79.33353354686405,76.16385498,55.77155051,4265.0,40570.0,424.92,0.1875054954717313,53.53007624964699
37035,Catawba County,North Carolina,NC,76703,80026,41.4,156729,51.06011012639652,35.66204222987132,-81.21507007166126,76.77462809,56.47216626,19537.0,49475.0,398.72,0.12465465867835564,393.0803571428571
37037,Chatham County,North Carolina,NC,33477,36314,46.7,69791,52.032497026837284,35.702573792276176,-79.25528760750436,80.79853263,41.20546827,8384.0,63303.0,682.19,0.1201301027353097,102.30434336475174
37041,Chowan County,North Carolina,NC,6653,7552,44.7,14205,53.16437873988033,36.15083674751779,-76.60789635960936,77.28098811,52.54834683,2665.0,41151.0,172.47,0.18760999648011265,82.36214993911985
37047,Columbus County,North Carolina,NC,27981,28312,42.0,56293,50.293997477483884,34.26564889136196,-78.65502149674978,73.81400457,61.102775699999995,13110.0,35290.0,937.29,0.23288863624251682,60.05931995433644
37049,Craven County,North Carolina,NC,52246,50836,36.6,103082,49.31607846180711,35.12485682346284,-77.0938940483158,77.61148719,53.00858339,15047.0,49524.0,708.96,0.14597116858423392,145.39889415481832
37053,Currituck County,North Carolina,NC,12822,12974,42.9,25796,50.29461932082493,36.40307992357328,-76.00594023553701,77.15145975,54.96654419,2616.0,57570.0,261.85,0.101411071483951,98.51441665075424
37055,Dare County,North Carolina,NC,17614,18127,46.1,35741,50.71766318793542,35.77953728578646,-75.79799395035846,79.26955855,48.4476615,3909.0,56371.0,383.42,0.1093701910970594,93.21631631109489
37059,Davie County,North Carolina,NC,20374,21617,45.0,41991,51.480079064561465,35.929111334312886,-80.5444733956481,78.64814739,51.04990447,4820.0,54189.0,264.11,0.11478650186944822,158.99057211010563
37061,Duplin County,North Carolina,NC,28780,30282,40.6,59062,51.27154515593782,34.93653802042304,-77.93300726449525,77.136395,52.99911001,12418.0,38771.0,816.22,0.21025363177677694,72.36039303129058
37063,Durham County,North Carolina,NC,146535,159922,35.2,306457,52.184156341672725,36.03601682076322,-78.87662142973515,79.07324117,48.26731701,47269.0,54255.0,285.98,0.1542434990879634,1071.602909294356
37065,Edgecombe County,North Carolina,NC,24856,28476,41.0,53332,53.393834845871154,35.91288115251308,-77.59706062049979,75.06337140000001,56.79236212,12514.0,34612.0,505.34,0.2346433660841521,105.53686626825504
37067,Forsyth County,North Carolina,NC,176337,195236,38.3,371573,52.54310727636293,36.13062135156725,-80.25629771983719,78.06094234,51.94409964,62994.0,48987.0,408.15,0.16953330839431283,910.3834374617176
37071,Gaston County,North Carolina,NC,104371,112214,40.1,216585,51.81060553593277,35.29435358631589,-81.1802842880723,75.39214658,58.73929425,33562.0,48874.0,356.03,0.15495994644135097,608.333567396006
37073,Gates County,North Carolina,NC,5627,5936,45.7,11563,51.33615843639193,36.444906821223796,-76.70046729588364,77.00586335,54.42011921,1731.0,45755.0,340.45,0.14970163452391247,33.963871346746956
37075,Graham County,North Carolina,NC,4210,4347,46.0,8557,50.800514198901475,35.350167472177745,-83.83348116242198,76.32024374,54.55260746,1675.0,35763.0,292.08,0.19574617272408554,29.296768008764722
37077,Granville County,North Carolina,NC,30046,28828,42.6,58874,48.96558752590278,36.30404948593293,-78.65272269937773,77.17778995,52.99371231,8403.0,50414.0,531.57,0.14272853891361212,110.75493349888066
37081,Guilford County,North Carolina,NC,248019,275563,37.1,523582,52.6303425251441,36.079468349717395,-79.7889075794404,78.47286688,50.67722385,92205.0,47754.0,645.7,0.17610422054234104,810.8750193588353
37085,Harnett County,North Carolina,NC,64574,65787,34.2,130361,50.46524650777457,35.368632992355316,-78.8694147355679,76.52971219,55.404665,20400.0,51106.0,594.99,0.15648852033967214,219.09779996302458
37091,Hertford County,North Carolina,NC,11947,12206,42.1,24153,50.536165279675394,36.359065586938456,-76.98200271120339,75.58368096,56.62940427,5612.0,35424.0,353.06,0.2323520887674409,68.41046847561321
37093,Hoke County,North Carolina,NC,26320,26919,32.5,53239,50.5625575236199,35.0175433209397,-79.2372635327356,76.02388109,57.05996523,10177.0,46004.0,390.74,0.19115685869381469,136.25172749142652
37097,Iredell County,North Carolina,NC,84936,87589,40.4,172525,50.76887407622085,35.8070269304132,-80.87344028078195,77.33021806,54.84255414,18166.0,56325.0,573.83,0.10529488479930445,300.65524632730944
37107,Lenoir County,North Carolina,NC,27391,29836,42.2,57227,52.136229402205245,35.238773407964686,-77.64124599796061,75.05938705,57.90769199,11637.0,39341.0,400.59,0.20334806996697363,142.85678624029558
37127,Nash County,North Carolina,NC,45125,48878,41.4,94003,51.99621288682275,35.9672509498476,-77.98643325785984,76.16987831,56.11304620000001,15151.0,47403.0,540.41,0.1611757071582822,173.947558335338
37129,New Hanover County,North Carolina,NC,107274,116957,38.7,224231,52.15915729760827,34.23277287573914,-77.88471177124863,79.30560159999999,48.2295513,37472.0,51373.0,191.53,0.1671133786140186,1170.7356549887745
37133,Onslow County,North Carolina,NC,107681,86231,26.2,193912,44.46914064111556,34.73212750139312,-77.43208152303735,77.59224753,55.00995846,23670.0,47163.0,762.74,0.1220656792771979,254.2307994860634
37137,Pamlico County,North Carolina,NC,6563,6179,52.1,12742,48.493172186469934,35.14345018969957,-76.7406980434452,78.26194089,49.1298783,2230.0,43927.0,336.54,0.1750117720922932,37.86176977476674
37139,Pasquotank County,North Carolina,NC,19146,20333,38.2,39479,51.50333088477418,36.295476673372406,-76.28398919035587,77.02466597,54.64223755,6395.0,43687.0,226.88,0.1619848527065022,174.00828631875882
37141,Pender County,North Carolina,NC,29239,29781,42.9,59020,50.45916638427652,34.52481543223719,-77.90509380950775,78.11177879,49.90645666,8683.0,50437.0,869.8,0.1471196204676381,67.85467923660612
37143,Perquimans County,North Carolina,NC,6493,6966,49.6,13459,51.75718849840255,36.205848158037405,-76.44114255578745,77.92341782,50.17632112,2239.0,45052.0,247.09,0.16635708447878741,54.47003116273422
37145,Person County,North Carolina,NC,18989,20316,43.2,39305,51.688080396896076,36.39000490625264,-78.97178238908528,76.60575932,55.02424897,5962.0,47974.0,392.32,0.15168553619132427,100.18607259380099
37147,Pitt County,North Carolina,NC,83620,93752,32.2,177372,52.856144149020125,35.593295823543905,-77.37449546409192,77.45116033,53.16802882,36594.0,45918.0,651.98,0.20631215749949258,272.0512899168686
37155,Robeson County,North Carolina,NC,64365,69077,36.4,133442,51.76556106772982,34.640213972555884,-79.10392204505942,73.7290893,60.71060636,35835.0,34439.0,949.22,0.2685436369358972,140.58068730115252
37159,Rowan County,North Carolina,NC,69165,70440,40.2,139605,50.45664553561835,35.63947931146285,-80.52478950429494,75.91893,57.90612156,22283.0,47971.0,511.37,0.15961462698327425,273.0019359759078
37163,Sampson County,North Carolina,NC,31231,32330,40.3,63561,50.86452384323721,34.99154033661566,-78.37138578943134,75.74470533,56.38659812,12114.0,41477.0,944.74,0.19058856846179262,67.2788280373436
37165,Scotland County,North Carolina,NC,17398,17864,39.4,35262,50.66076796551528,34.84089928864634,-79.48037763934072,74.55363984,58.78301304,9033.0,35138.0,318.85,0.2561681129828144,110.59118707856358
37167,Stanly County,North Carolina,NC,30445,30669,42.3,61114,50.18326406388061,35.31198126499317,-80.25098429450301,76.80554777,56.14616012,7733.0,49106.0,395.09,0.12653401839185785,154.68374294464553
37169,Stokes County,North Carolina,NC,22483,23422,46.0,45905,51.022764404748926,36.401892403186274,-80.23949993333032,77.25578008,54.70118824,5664.0,48148.0,448.86,0.12338525215118179,102.27019560664795
37173,Swain County,North Carolina,NC,6799,7455,41.4,14254,52.301108460782935,35.48675460995758,-83.49278243023264,74.01324726,60.60374057,2357.0,38996.0,528.0,0.16535709274589588,26.99621212121212
37175,Transylvania County,North Carolina,NC,16045,17468,50.7,33513,52.12305672425626,35.20214088153996,-82.79820829544559,80.33443474,43.303591499999996,5415.0,44578.0,378.53,0.16157908871184318,88.53459435183474
37177,Tyrrell County,North Carolina,NC,2365,1754,49.2,4119,42.583151250303466,35.817205978630426,-76.20895098388705,77.50531174,50.58767649,966.0,33666.0,389.04,0.23452294246176256,10.587600246761259
37181,Vance County,North Carolina,NC,20823,23659,40.7,44482,53.18780630367339,36.364898765558756,-78.4079260905245,74.79939171,58.11846217,10552.0,34717.0,253.52,0.23721954948068882,175.45755758914484
37183,Wake County,North Carolina,NC,508866,537692,36.0,1046558,51.37718119779314,35.79025688474239,-78.65031090779999,80.88882414,45.81037738,94001.0,76173.0,835.22,0.08981919778932462,1253.032733890472
37189,Watauga County,North Carolina,NC,27145,26972,31.2,54117,49.84016113236137,36.23109566102055,-81.6964378064252,80.70465464,44.77288501,11717.0,44014.0,312.56,0.2165123713435704,173.14115689787562
37193,Wilkes County,North Carolina,NC,33719,34741,44.5,68460,50.74642126789366,36.20627886131311,-81.1633943583714,77.20358849,53.56346625,11378.0,41640.0,754.28,0.16619924043236928,90.76205122766082
37197,Yadkin County,North Carolina,NC,18666,18999,44.1,37665,50.442054958183995,36.160533157245,-80.66523626238165,77.22998195,55.13282387,5202.0,46276.0,334.83,0.13811230585424134,112.4899202580414
37199,Yancey County,North Carolina,NC,8648,9019,47.4,17667,51.04998018905304,35.89894457055494,-82.30762485734559,78.08081509,51.23056385,3350.0,39686.0,312.6,0.1896190637912492,56.51631477927063
38003,Barnes County,North Dakota,ND,5430,5406,44.9,10836,49.88925802879291,46.93610903733814,-98.07156824283942,79.87981081,47.00052165,1137.0,53704.0,1491.55,0.10492801771871539,7.264925748382555
38005,Benson County,North Dakota,ND,3529,3357,30.5,6886,48.751089166424634,48.069382788751106,-99.36601031155752,74.36344405,55.62625517,1961.0,40787.0,1388.71,0.28478071449317455,4.958558662355712
38007,Billings County,North Dakota,ND,556,390,40.6,946,41.2262156448203,47.02341651254101,-103.37636956284656,84.04494641,30.85933002,83.0,71697.0,1148.85,0.08773784355179703,0.8234321277799539
38009,Bottineau County,North Dakota,ND,3457,3132,45.1,6589,47.533768401881936,48.79217883835498,-100.83331939335771,79.85443127,45.98295741,701.0,54444.0,1668.42,0.10638943694035513,3.949245393845674
38011,Bowman County,North Dakota,ND,1590,1605,41.4,3195,50.23474178403756,46.112623841760104,-103.52070014751476,78.57580611,50.42477215,262.0,59668.0,1161.81,0.08200312989045383,2.7500193663335657
38013,Burke County,North Dakota,ND,1183,1030,34.6,2213,46.54315408947131,48.79099686657555,-102.51829757784634,79.24741308,46.58511738,196.0,63787.0,1103.57,0.08856755535472209,2.005310039236297
38015,Burleigh County,North Dakota,ND,47152,46585,36.9,93737,49.697558061384505,46.977379968784504,-100.46873765573343,81.22715743,44.11047637,6505.0,66406.0,1632.65,0.06939628961882714,57.41402015128778
38019,Cavalier County,North Dakota,ND,1959,1865,49.9,3824,48.770920502092046,48.77234191282144,-98.46485740941023,80.71701843,44.45700823,364.0,52880.0,1488.75,0.09518828451882845,2.5685978169605375
38021,Dickey County,North Dakota,ND,2450,2520,43.1,4970,50.70422535211267,46.11017837967821,-98.50466814152469,80.18235843,45.8614607,527.0,54044.0,1131.47,0.10603621730382294,4.392515930603551
38023,Divide County,North Dakota,ND,1174,1195,54.0,2369,50.44322498944703,48.81491654039503,-103.48724551431029,80.81664604,41.93118399,231.0,60315.0,1260.79,0.0975094976783453,1.8789806391230894
38027,Eddy County,North Dakota,ND,1085,1228,44.0,2313,53.091223519239094,47.717585941192596,-98.90162501634347,77.21759728,54.44374515,229.0,55196.0,630.17,0.09900562040639861,3.6704381357411493
38029,Emmons County,North Dakota,ND,1704,1648,52.6,3352,49.16467780429594,46.28504329131061,-100.2387716892313,80.09421123,44.97045264,455.0,44646.0,1510.44,0.1357398568019093,2.2192208892772967
38031,Foster County,North Dakota,ND,1616,1674,45.6,3290,50.88145896656536,47.457064245770205,-98.88298096382981,79.42087799,48.32087747,287.0,54218.0,635.45,0.08723404255319149,5.177433314973641
38033,Golden Valley County,North Dakota,ND,892,990,44.6,1882,52.60361317747078,46.9402968875561,-103.8466232442407,81.26190849999999,39.57153092,173.0,56795.0,1000.79,0.09192348565356004,1.8805143936290332
38035,Grand Forks County,North Dakota,ND,36536,33864,29.5,70400,48.10227272727273,47.921910545319186,-97.45697388168558,79.92406635,49.08103464,9318.0,51820.0,1436.38,0.13235795454545454,49.01209986215346
38039,Griggs County,North Dakota,ND,1142,1124,50.2,2266,49.602824360105906,47.45728109367664,-98.23704597509672,79.76833278,47.50716204,213.0,49350.0,708.82,0.0939982347749338,3.1968623910160545
38041,Hettinger County,North Dakota,ND,1250,1326,45.1,2576,51.475155279503106,46.43252409621886,-102.4603530932752,80.52619932,44.48787645,256.0,50158.0,1132.22,0.09937888198757763,2.2751762025048134
38043,Kidder County,North Dakota,ND,1301,1159,45.2,2460,47.113821138211385,46.98014729684903,-99.78009295828384,81.17736442,41.45997159,303.0,47914.0,1351.19,0.12317073170731707,1.8206173817153768
38045,LaMoure County,North Dakota,ND,2148,1952,48.4,4100,47.609756097560975,46.45690052774143,-98.53542669562445,81.52669115,40.67720988,468.0,52563.0,1145.94,0.11414634146341464,3.5778487529888126
38049,McHenry County,North Dakota,ND,3034,2893,42.8,5927,48.81052809178336,48.23456893341793,-100.636279574912,80.27503716,44.17476525,641.0,53719.0,1873.95,0.108149147966931,3.1628378558659516
38053,McKenzie County,North Dakota,ND,6822,5714,30.7,12536,45.58072750478622,47.74018777959035,-103.39529009437052,78.29171849,48.05592737,981.0,77733.0,2760.32,0.07825462667517549,4.541502434500347
38055,McLean County,North Dakota,ND,4958,4650,46.1,9608,48.39716902581183,47.60696207873244,-101.3218557983508,79.36951096,47.26456016,880.0,60684.0,2110.88,0.09159034138218151,4.551656181308269
38059,Morton County,North Dakota,ND,15753,14791,37.7,30544,48.42522262964903,46.716062486766575,-101.28116321805031,79.57631286,48.11380496,2679.0,65021.0,1926.27,0.0877095337873232,15.856551781422127
38061,Mountrail County,North Dakota,ND,5489,4663,33.5,10152,45.93183609141056,48.20132746183886,-102.35566358996012,76.72109191,52.25276537,964.0,63736.0,1825.3,0.09495665878644602,5.561825453350134
38065,Oliver County,North Dakota,ND,935,902,50.0,1837,49.101796407185624,47.11528606500725,-101.34038110013523,82.18791768,38.68181234,191.0,65920.0,722.51,0.10397387044093631,2.5425253629707547
38067,Pembina County,North Dakota,ND,3649,3367,47.9,7016,47.99030786773089,48.76749984759714,-97.55184788521457,80.56490423,44.53206702,629.0,59244.0,1118.69,0.08965222348916761,6.271621271308405
38071,Ramsey County,North Dakota,ND,5886,5671,41.6,11557,49.069827809985284,48.2689364362468,-98.72012084968806,78.37896172,50.75102025,1556.0,51481.0,1186.85,0.1346370165267803,9.737540548510765
38073,Ransom County,North Dakota,ND,2677,2684,46.4,5361,50.06528632717775,46.45616096567882,-97.65746450471158,78.5304404,51.25018372,421.0,56550.0,862.36,0.07853012497668345,6.216661255160258
38075,Renville County,North Dakota,ND,1258,1237,41.0,2495,49.579158316633276,48.71906618265789,-101.65780564622636,79.98345031,45.83360039,205.0,57392.0,877.05,0.08216432865731463,2.8447636964825267
38079,Rolette County,North Dakota,ND,7218,7385,30.8,14603,50.57180031500378,48.77245428661973,-99.84096633105251,73.018854,62.51608183,3861.0,40595.0,903.08,0.2643977264945559,16.1702174779643
38081,Sargent County,North Dakota,ND,2052,1831,45.1,3883,47.15426216842648,46.10782593308688,-97.63055638428335,81.1130967,42.94320189,296.0,59464.0,858.51,0.07622971928920938,4.522952557337713
38085,Sioux County,North Dakota,ND,2209,2204,28.2,4413,49.943349195558575,46.11266483769133,-101.04041580278641,68.59000405,70.98447569,1543.0,33550.0,1094.09,0.34964876501246317,4.033489018270892
38087,Slope County,North Dakota,ND,353,351,50.8,704,49.85795454545455,46.44722141834416,-103.45986397721308,82.36407624,36.56742012,86.0,54040.0,1214.92,0.12215909090909091,0.5794620221907615
38091,Steele County,North Dakota,ND,1001,909,50.5,1910,47.59162303664922,47.45616684150485,-97.72469897815512,81.17188254,43.99973398,162.0,61808.0,712.22,0.08481675392670157,2.6817556373030804
38093,Stutsman County,North Dakota,ND,10875,10189,40.2,21064,48.37162932016711,46.979234267538786,-98.95883534915777,79.46136972,47.92184204,2184.0,53769.0,2221.72,0.1036840106342575,9.48094269304863
38095,Towner County,North Dakota,ND,1197,1049,47.8,2246,46.705253784505786,48.68553990916085,-99.24577986177118,79.51605134,46.59672743,238.0,50987.0,1024.56,0.10596616206589493,2.1921605372062154
38097,Traill County,North Dakota,ND,4077,3942,41.3,8019,49.158249158249156,47.45418015160985,-97.16161112820349,80.59892940000002,46.04136765,642.0,55068.0,861.95,0.08005985783763561,9.3033238586925
38099,Walsh County,North Dakota,ND,5543,5259,44.4,10802,48.685428624328836,48.36946564965634,-97.721344989513,79.14422934,48.1188956,1176.0,51481.0,1281.93,0.10886872801333086,8.426357133384817
38103,Wells County,North Dakota,ND,2003,2052,52.1,4055,50.60419235511714,47.587523038716775,-99.66097447142329,80.20634042,45.10600655,419.0,51677.0,1271.05,0.1033292231812577,3.190275756264506
39003,Allen County,Ohio,OH,52371,51271,39.0,103642,49.469327106771395,40.77153930419597,-84.10579194618808,77.95109454,54.04762791,15101.0,47924.0,402.5,0.14570347928445998,257.495652173913
39007,Ashtabula County,Ohio,OH,49335,48801,42.4,98136,49.727928588897036,41.707548453994775,-80.74829077022194,76.64437394,57.07398518,17202.0,43668.0,701.93,0.1752873563218391,139.80881284458565
39009,Athens County,Ohio,OH,32846,33090,28.9,65936,50.185027905848095,39.33388903313693,-82.04520600045565,76.89865776,57.33940395,16044.0,38131.0,503.6,0.2433268624120359,130.92930897537727
39011,Auglaize County,Ohio,OH,22705,23079,41.3,45784,50.408439629564924,40.560918703580654,-84.22172795879216,79.15726989,50.96370053,4165.0,59543.0,401.39,0.09097064476673074,114.06362888960861
39013,Belmont County,Ohio,OH,34995,33477,44.5,68472,48.89151770066597,40.01583732316737,-80.98846128518684,77.54225383,55.13219794,10135.0,45661.0,532.13,0.1480167075592943,128.67532369909608
39021,Champaign County,Ohio,OH,19366,19498,42.4,38864,50.16982297241663,40.13770895695409,-83.76952765051811,77.39245937,56.16039174,4194.0,56203.0,428.67,0.10791477974475093,90.66181444934331
39025,Clermont County,Ohio,OH,100124,103092,39.8,203216,50.73025746004252,39.04746293779343,-84.15184923189115,78.18163064,54.04711602,21281.0,61203.0,452.1,0.10472108495394064,449.4934748949347
39029,Columbiana County,Ohio,OH,52418,51585,44.0,104003,49.59953078276588,40.768425136722605,-80.77719635775081,77.63284025,55.36958386,17130.0,46873.0,531.89,0.16470678730421237,195.53479102822013
39031,Coshocton County,Ohio,OH,18108,18466,41.4,36574,50.489418712746755,40.30166494093131,-81.92001826615483,77.49968435,55.23527038,4581.0,45777.0,563.91,0.1252529119046317,64.85786739018639
39035,Cuyahoga County,Ohio,OH,597647,656136,40.3,1253783,52.332500919218084,41.42447411868614,-81.6586409545816,77.86587386,51.06085527,223636.0,46703.0,457.19,0.1783689841065001,2742.3675058509593
39037,Darke County,Ohio,OH,25557,26177,41.8,51734,50.599219082228316,40.133268646514594,-84.61940476303981,78.68951718,51.58288337,5438.0,52771.0,598.1,0.10511462481153594,86.49724126400267
39039,Defiance County,Ohio,OH,19019,19260,40.6,38279,50.31479401238278,41.32391641640835,-84.49047494212752,78.68326755,52.26896389,3876.0,52210.0,411.46,0.10125656365108807,93.0321294901084
39053,Gallia County,Ohio,OH,14802,15393,40.6,30195,50.97863884749131,38.82470019227007,-82.31690824986539,75.55377602,59.32301049,5995.0,42074.0,466.53,0.19854280510018216,64.7225258825799
39055,Geauga County,Ohio,OH,46425,47536,44.6,93961,50.59120273304882,41.49955301369796,-81.17863661997677,81.64117477,44.84216598,5451.0,77938.0,400.16,0.05801343110439438,234.80857656937224
39059,Guernsey County,Ohio,OH,19522,19752,42.5,39274,50.29281458471253,40.052033389428296,-81.49425794032841,76.80323875,57.10138471,7161.0,43519.0,522.25,0.1823343687936039,75.20153183341311
39073,Hocking County,Ohio,OH,14129,14366,42.9,28495,50.41586243200562,39.497054638973715,-82.47925426949514,76.71097259,56.92645322,4054.0,47799.0,421.32,0.14227057378487454,67.6326782493117
39075,Holmes County,Ohio,OH,21874,21985,31.3,43859,50.12654187281972,40.56120787095739,-81.92934087401707,79.37076671,49.638112,5041.0,58783.0,422.53,0.11493650106021569,103.80091354460039
39077,Huron County,Ohio,OH,28770,29687,39.6,58457,50.784337205125134,41.14615231795126,-82.59840614912929,77.66910502,55.54003308,7043.0,51278.0,491.5,0.12048172160733531,118.93591047812818
39089,Licking County,Ohio,OH,84398,87895,39.7,172293,51.01484099760292,40.09160741972673,-82.48310246752595,78.07038782,55.47573193,19680.0,58902.0,682.5,0.11422402535216172,252.44395604395604
39093,Lorain County,Ohio,OH,151054,155659,41.8,306713,50.75070179614167,41.295629890890034,-82.15119700054261,78.58620305,52.38116742,36828.0,54951.0,491.1,0.12007316285908977,624.5428629607004
39095,Lucas County,Ohio,OH,209580,222799,37.9,432379,51.52863575705573,41.6199121518996,-83.65828978447887,77.05667773,55.44135464,83600.0,45251.0,340.86,0.1933488906723037,1268.494396526433
39099,Mahoning County,Ohio,OH,112742,118322,43.5,231064,51.20745767406433,41.01464463154817,-80.77630521305727,77.24403497,53.75925851,41625.0,42839.0,411.62,0.18014489492088773,561.3527039502453
39109,Miami County,Ohio,OH,51847,52953,41.6,104800,50.52767175572518,40.053495778828136,-84.22886706073437,78.85143605,52.51822032,9860.0,59591.0,406.58,0.09408396946564886,257.7598504599341
39119,Muskingum County,Ohio,OH,41719,44357,40.2,86076,51.53236674566662,39.96542793370229,-81.94437635688227,77.03767331,56.45447036,12435.0,44871.0,664.58,0.1444653561968493,129.5193957085678
39125,Paulding County,Ohio,OH,9413,9459,42.0,18872,50.12187367528613,41.11662437433795,-84.58020989591117,78.34695643,52.04289086,2004.0,51020.0,416.44,0.10618906316235693,45.31745269426568
39129,Pickaway County,Ohio,OH,30202,27218,39.4,57420,47.40160222918844,39.64192236737532,-83.02437853295315,77.50310633,55.94147323,6905.0,60051.0,501.32,0.12025426680599094,114.53762068140111
39135,Preble County,Ohio,OH,20397,20810,42.6,41207,50.50112844904992,39.74153134989253,-84.64798273797031,77.40701515,55.10245271,4494.0,57896.0,424.12,0.10905914043730434,97.15882297462981
39141,Ross County,Ohio,OH,40551,36500,40.9,77051,47.37122165838211,39.33759360986578,-83.05702253582038,75.87171514,59.37694675,13224.0,47507.0,689.19,0.17162658498916303,111.79935866742116
39143,Sandusky County,Ohio,OH,29394,29905,41.8,59299,50.430867299617205,41.3563111991715,-83.14618504069605,78.08009189,54.13198194,6750.0,52452.0,408.45,0.11382991281471863,145.18056065613908
39145,Scioto County,Ohio,OH,37604,38773,39.9,76377,50.765282742186784,38.803999180824256,-82.99282759277435,74.76820932,60.67907652,16051.0,39245.0,610.21,0.21015488956099349,125.16510709427901
39147,Seneca County,Ohio,OH,27649,27826,39.4,55475,50.159531320414594,41.12387677884211,-83.12768971964786,78.15393582,52.85360467,6782.0,49546.0,551.02,0.12225326723749437,100.67692642735291
39151,Stark County,Ohio,OH,181448,192027,41.9,373475,51.416292924559876,40.81388291130038,-81.36562802531468,78.52454751,52.49180084,48072.0,51036.0,575.27,0.12871544280072295,649.2168894606011
39155,Trumbull County,Ohio,OH,98467,103327,44.2,201794,51.20419834088229,41.31718777959785,-80.7611375167262,77.38350822,54.40803857,34839.0,45929.0,618.3,0.17264636213167883,326.3690765000809
39157,Tuscarawas County,Ohio,OH,45411,47115,41.0,92526,50.92082225536606,40.44093980152133,-81.47375604997252,78.86563397,51.50722449,11525.0,50273.0,567.64,0.12455958325227504,163.00119794235783
39161,Van Wert County,Ohio,OH,13891,14390,40.9,28281,50.882217743361274,40.855407383576896,-84.58611591198941,78.82203007,51.46421393,2489.0,52610.0,409.16,0.08800961776457693,69.11965979079089
39163,Vinton County,Ohio,OH,6584,6527,42.2,13111,49.78262527648538,39.250973205148426,-82.48534289941529,75.26559449999999,59.7092762,2661.0,41522.0,412.36,0.20295934711311112,31.79503346590358
39171,Williams County,Ohio,OH,18266,18670,41.2,36936,50.54689192116093,41.56031495089786,-84.58815780133989,78.92108112,50.43504699,3496.0,50770.0,420.97,0.09465020576131687,87.74021901798227
39175,Wyandot County,Ohio,OH,10923,11184,42.1,22107,50.59031076129733,40.84237998235753,-83.30437586815081,78.67035003,51.34701141,1881.0,55590.0,406.87,0.08508617180078708,54.33430825570821
40001,Adair County,Oklahoma,OK,10969,11144,37.6,22113,50.39569484013929,35.883906656760466,-94.65866371580637,73.86716308,61.62451511,6347.0,33632.0,573.48,0.2870257314701759,38.559322033898304
40003,Alfalfa County,Oklahoma,OK,3477,2380,42.9,5857,40.635137442376646,36.73103816414096,-98.32400838255708,78.21300402,51.71918792,750.0,53695.0,866.46,0.1280519037049684,6.759688848879348
40005,Atoka County,Oklahoma,OK,7306,6568,40.6,13874,47.34034885397146,34.373729054340906,-96.037824297971,76.03433132,56.87850003,2596.0,36766.0,975.52,0.18711258469078854,14.222158438576349
